service_id,service_name,source_service,target_service,request_latency,request_volume,cpu_usage,memory_usage,error_rate,service_criticality,environment,timestamp
svc_018,Session Service,Auth Service,Session Service,94.91,6628,83.95,887.0,0.0438,high,production,2026-03-07T04:57:27.530280
svc_015,Report Service,Analytics Service,Report Service,467.76,877,8.74,922.0,0.0482,low,production,2026-03-07T05:02:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,483.8,46,45.57,785.0,0.0126,medium,production,2026-03-07T05:08:27.530280
svc_009,Search Service,Catalog Service,Search Service,182.09,7543,41.05,2025.0,0.0026,medium,production,2026-03-07T05:26:27.530280
svc_006,Notification Service,Payment Service,Notification Service,420.91,2560,31.71,1458.0,0.0338,medium,production,2026-03-07T05:29:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,98.36,384,23.16,2020.0,0.0186,high,production,2026-03-07T05:31:27.530280
svc_003,User Service,API Gateway,User Service,487.31,3582,75.63,354.0,0.0022,high,production,2026-03-07T05:33:27.530280
svc_006,Notification Service,Payment Service,Notification Service,121.19,433,50.48,664.0,0.0357,medium,production,2026-03-07T06:14:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,75.46,6607,34.03,1826.0,0.0377,high,production,2026-03-07T06:24:27.530280
svc_006,Notification Service,Order Service,Notification Service,82.85,4399,30.64,1931.0,0.0279,medium,production,2026-03-07T06:32:27.530280
svc_010,Analytics Service,User Service,Analytics Service,356.63,3896,15.27,1095.0,0.0288,low,production,2026-03-07T06:32:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,120.41,3960,37.44,792.0,0.0235,high,production,2026-03-07T06:44:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,95.87,4026,38.26,855.0,0.0087,high,production,2026-03-07T07:03:27.530280
svc_012,Config Service,Auth Service,Config Service,223.73,6002,34.4,213.0,0.0217,high,production,2026-03-07T07:50:27.530280
svc_005,Payment Service,Order Service,Payment Service,280.6,548,17.74,1697.0,0.0469,critical,production,2026-03-07T07:54:27.530280
svc_003,User Service,API Gateway,User Service,372.1,4492,32.79,697.0,0.0314,high,production,2026-03-07T08:05:27.530280
svc_006,Notification Service,Order Service,Notification Service,499.81,1269,35.56,1861.0,0.0278,medium,production,2026-03-07T08:07:27.530280
svc_016,Billing Service,Payment Service,Billing Service,176.84,638,40.21,160.0,0.0135,high,production,2026-03-07T08:07:27.530280
svc_009,Search Service,API Gateway,Search Service,488.26,2398,56.01,1788.0,0.0299,medium,production,2026-03-07T08:22:27.530280
svc_006,Notification Service,Payment Service,Notification Service,375.41,7287,44.77,731.0,0.0045,medium,production,2026-03-07T08:27:27.530280
svc_018,Session Service,Auth Service,Session Service,405.44,4305,81.32,273.0,0.0369,high,production,2026-03-07T08:30:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,196.12,4484,27.37,289.0,0.0408,low,production,2026-03-07T08:31:27.530280
svc_006,Notification Service,Order Service,Notification Service,184.26,705,62.79,556.0,0.0365,medium,production,2026-03-07T08:39:27.530280
svc_012,Config Service,Auth Service,Config Service,292.82,2208,83.79,1089.0,0.0077,high,production,2026-03-07T08:40:27.530280
svc_009,Search Service,API Gateway,Search Service,253.82,6654,17.31,389.0,0.0079,medium,production,2026-03-07T08:50:27.530280
svc_012,Config Service,Auth Service,Config Service,484.7,1467,46.0,1188.0,0.0048,high,production,2026-03-07T08:56:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,416.96,10,43.96,1666.0,0.0269,medium,production,2026-03-07T09:04:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,92.93,4883,37.45,2018.0,0.0439,low,production,2026-03-07T09:14:27.530280
svc_015,Report Service,Billing Service,Report Service,36.54,982,53.9,1026.0,0.0382,low,production,2026-03-07T09:20:27.530280
svc_011,Logging Service,API Gateway,Logging Service,351.88,7367,46.52,636.0,0.0338,medium,production,2026-03-07T09:39:27.530280
svc_018,Session Service,Auth Service,Session Service,290.58,3820,68.64,218.0,0.0192,high,production,2026-03-07T09:48:27.530280
svc_006,Notification Service,Payment Service,Notification Service,443.25,7735,27.29,1279.0,0.0441,medium,production,2026-03-07T09:54:27.530280
svc_012,Config Service,Auth Service,Config Service,336.21,885,44.97,165.0,0.0114,high,production,2026-03-07T10:03:27.530280
svc_011,Logging Service,API Gateway,Logging Service,99.03,3735,58.27,596.0,0.0069,medium,production,2026-03-07T10:06:27.530280
svc_002,Auth Service,API Gateway,Auth Service,304.12,10,32.94,268.0,0.0315,critical,production,2026-03-07T10:10:27.530280
svc_012,Config Service,Auth Service,Config Service,405.8,3300,21.81,1876.0,0.0346,high,production,2026-03-07T10:22:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,451.23,2616,45.99,1274.0,0.0102,high,production,2026-03-07T10:33:27.530280
svc_016,Billing Service,Payment Service,Billing Service,325.63,7562,66.46,1925.0,0.0401,high,production,2026-03-07T10:40:27.530280
svc_015,Report Service,Analytics Service,Report Service,265.91,2932,19.6,625.0,0.0432,low,production,2026-03-07T10:57:27.530280
svc_003,User Service,API Gateway,User Service,27.79,5644,54.28,1820.0,0.0371,high,production,2026-03-07T10:58:27.530280
svc_005,Payment Service,Order Service,Payment Service,454.77,8671,80.4,1160.0,0.0082,critical,production,2026-03-07T11:16:27.530280
svc_018,Session Service,Auth Service,Session Service,158.1,6322,49.39,687.0,0.0111,high,production,2026-03-07T11:27:27.530280
svc_006,Notification Service,Order Service,Notification Service,36.69,1377,55.42,1002.0,0.0375,medium,production,2026-03-07T11:30:27.530280
svc_012,Config Service,Auth Service,Config Service,347.29,9859,71.4,736.0,0.0227,high,production,2026-03-07T11:36:27.530280
svc_006,Notification Service,Order Service,Notification Service,257.34,10813,61.06,1360.0,0.0161,medium,production,2026-03-07T11:42:27.530280
svc_006,Notification Service,Order Service,Notification Service,149.49,5519,70.83,1625.0,0.0469,medium,production,2026-03-07T11:45:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,109.98,7785,39.57,495.0,0.0482,low,production,2026-03-07T12:12:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,332.45,3008,48.71,866.0,0.0416,medium,production,2026-03-07T12:34:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,52.8,1389,64.66,1357.0,0.0068,high,production,2026-03-07T12:49:27.530280
svc_004,Order Service,API Gateway,Order Service,79.58,7424,61.17,1142.0,0.0352,critical,production,2026-03-07T13:05:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,400.44,7943,25.54,1834.0,0.0126,high,production,2026-03-07T13:13:27.530280
svc_014,Email Service,Notification Service,Email Service,431.81,10,12.84,1455.0,0.0394,medium,production,2026-03-07T13:29:27.530280
svc_006,Notification Service,Payment Service,Notification Service,134.31,7106,54.57,1225.0,0.0465,medium,production,2026-03-07T13:36:27.530280
svc_004,Order Service,API Gateway,Order Service,436.9,3647,54.33,642.0,0.0035,critical,production,2026-03-07T13:41:27.530280
svc_009,Search Service,Catalog Service,Search Service,77.21,6613,27.05,853.0,0.0073,medium,production,2026-03-07T13:45:27.530280
svc_011,Logging Service,API Gateway,Logging Service,117.07,4639,21.84,347.0,0.0118,medium,production,2026-03-07T13:57:27.530280
svc_003,User Service,Auth Service,User Service,136.49,2928,57.35,2046.0,0.0047,high,production,2026-03-07T13:59:27.530280
svc_010,Analytics Service,User Service,Analytics Service,475.95,1119,12.19,1596.0,0.0301,low,production,2026-03-07T14:01:27.530280
svc_011,Logging Service,API Gateway,Logging Service,378.83,3282,71.17,1312.0,0.0158,medium,production,2026-03-07T14:02:27.530280
svc_016,Billing Service,Payment Service,Billing Service,331.67,4900,35.24,1796.0,0.047,high,production,2026-03-07T14:15:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,73.93,10,69.55,948.0,0.0447,low,production,2026-03-07T14:19:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,352.13,3906,34.11,793.0,0.0258,low,production,2026-03-07T14:39:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,46.85,2124,67.28,1857.0,0.0123,high,production,2026-03-07T14:48:27.530280
svc_006,Notification Service,Payment Service,Notification Service,253.66,9264,80.42,1685.0,0.028,medium,production,2026-03-07T14:56:27.530280
svc_003,User Service,API Gateway,User Service,225.33,9522,64.39,2047.0,0.0308,high,production,2026-03-07T14:59:27.530280
svc_003,User Service,Auth Service,User Service,412.45,6652,69.6,930.0,0.0156,high,production,2026-03-07T16:04:27.530280
svc_015,Report Service,Analytics Service,Report Service,291.03,2670,19.12,741.0,0.0414,low,production,2026-03-07T16:06:27.530280
svc_011,Logging Service,API Gateway,Logging Service,374.8,6773,39.33,1940.0,0.0064,medium,production,2026-03-07T16:35:27.530280
svc_015,Report Service,Analytics Service,Report Service,286.08,2847,21.38,265.0,0.0056,low,production,2026-03-07T16:52:27.530280
svc_003,User Service,Auth Service,User Service,41.91,1460,34.27,378.0,0.0366,high,production,2026-03-07T17:06:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,440.87,6246,13.26,908.0,0.0403,high,production,2026-03-07T17:08:27.530280
svc_003,User Service,API Gateway,User Service,418.6,3026,68.1,192.0,0.047,high,production,2026-03-07T17:15:27.530280
svc_004,Order Service,API Gateway,Order Service,463.38,4279,27.56,601.0,0.0049,critical,production,2026-03-07T17:16:27.530280
svc_010,Analytics Service,User Service,Analytics Service,334.68,2741,12.62,441.0,0.0255,low,production,2026-03-07T17:19:27.530280
svc_003,User Service,API Gateway,User Service,137.71,5967,67.94,1140.0,0.0399,high,production,2026-03-07T18:19:27.530280
svc_015,Report Service,Billing Service,Report Service,309.84,2200,18.32,1715.0,0.0142,low,production,2026-03-07T18:21:27.530280
svc_012,Config Service,User Service,Config Service,441.84,7570,27.79,500.0,0.0042,high,production,2026-03-07T18:44:27.530280
svc_014,Email Service,Notification Service,Email Service,92.04,3418,47.28,1765.0,0.0011,medium,production,2026-03-07T18:47:27.530280
svc_012,Config Service,User Service,Config Service,342.07,627,57.7,980.0,0.04,high,production,2026-03-07T18:58:27.530280
svc_011,Logging Service,API Gateway,Logging Service,260.13,6827,75.53,800.0,0.004,medium,production,2026-03-07T19:42:27.530280
svc_003,User Service,Auth Service,User Service,234.94,7007,17.63,332.0,0.0019,high,production,2026-03-07T19:43:27.530280
svc_016,Billing Service,Payment Service,Billing Service,371.66,7895,58.31,1400.0,0.0202,high,production,2026-03-07T19:45:27.530280
svc_015,Report Service,Analytics Service,Report Service,449.98,33,12.77,1288.0,0.0126,low,production,2026-03-07T20:20:27.530280
svc_009,Search Service,Catalog Service,Search Service,70.03,1798,14.49,1053.0,0.0373,medium,production,2026-03-07T20:35:27.530280
svc_010,Analytics Service,User Service,Analytics Service,223.04,885,28.02,1040.0,0.0108,low,production,2026-03-07T20:39:27.530280
svc_003,User Service,API Gateway,User Service,178.78,5668,80.67,607.0,0.0217,high,production,2026-03-07T20:51:27.530280
svc_012,Config Service,Auth Service,Config Service,133.69,4532,82.81,277.0,0.035,high,production,2026-03-07T20:52:27.530280
svc_012,Config Service,User Service,Config Service,349.29,7087,21.04,1769.0,0.0036,high,production,2026-03-07T21:03:27.530280
svc_014,Email Service,Notification Service,Email Service,46.62,4791,50.72,286.0,0.0481,medium,production,2026-03-07T21:34:27.530280
svc_010,Analytics Service,User Service,Analytics Service,63.26,1771,34.71,924.0,0.0171,low,production,2026-03-07T21:36:27.530280
svc_014,Email Service,Notification Service,Email Service,113.81,1107,15.55,1999.0,0.0278,medium,production,2026-03-07T21:40:27.530280
svc_003,User Service,Auth Service,User Service,263.01,10141,25.02,1605.0,0.0253,high,production,2026-03-07T21:50:27.530280
svc_015,Report Service,Billing Service,Report Service,93.47,6123,57.55,1852.0,0.0378,low,production,2026-03-07T21:50:27.530280
svc_009,Search Service,API Gateway,Search Service,316.85,1043,37.21,981.0,0.0197,medium,production,2026-03-07T22:25:27.530280
svc_009,Search Service,Catalog Service,Search Service,286.34,756,12.1,1142.0,0.0173,medium,production,2026-03-07T22:43:27.530280
svc_005,Payment Service,Order Service,Payment Service,218.82,9523,19.73,241.0,0.034,critical,production,2026-03-07T22:44:27.530280
svc_009,Search Service,API Gateway,Search Service,288.73,2818,32.66,2041.0,0.0234,medium,production,2026-03-07T22:51:27.530280
svc_016,Billing Service,Payment Service,Billing Service,67.81,2450,44.11,1353.0,0.0152,high,production,2026-03-07T23:38:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,204.59,3140,59.81,1173.0,0.0339,high,production,2026-03-07T23:39:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,107.97,5419,39.13,149.0,0.0033,high,production,2026-03-07T23:40:27.530280
svc_013,Cache Service,Search Service,Cache Service,101.5,3460,42.69,570.0,0.0452,high,production,2026-03-07T23:44:27.530280
svc_015,Report Service,Analytics Service,Report Service,253.58,2752,11.1,1520.0,0.0076,low,production,2026-03-07T23:51:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,142.27,1681,46.97,1450.0,0.0378,high,production,2026-03-07T23:54:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,255.13,4491,47.95,1930.0,0.0292,low,production,2026-03-07T23:58:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,213.99,10,31.23,1418.0,0.0196,high,production,2026-03-08T00:04:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,321.93,2641,61.92,1275.0,0.0153,high,production,2026-03-08T00:06:27.530280
svc_003,User Service,Auth Service,User Service,274.11,4953,37.14,834.0,0.0314,high,production,2026-03-08T00:11:27.530280
svc_006,Notification Service,Order Service,Notification Service,221.66,5717,71.96,872.0,0.0249,medium,production,2026-03-08T00:43:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,313.87,3807,30.08,546.0,0.0339,medium,production,2026-03-08T00:43:27.530280
svc_006,Notification Service,Order Service,Notification Service,284.67,3465,45.71,902.0,0.0378,medium,production,2026-03-08T00:45:27.530280
svc_015,Report Service,Analytics Service,Report Service,147.77,814,19.45,801.0,0.0306,low,production,2026-03-08T00:53:27.530280
svc_018,Session Service,Auth Service,Session Service,53.56,1043,79.92,1824.0,0.0341,high,production,2026-03-08T00:55:27.530280
svc_011,Logging Service,API Gateway,Logging Service,208.86,1701,65.25,1544.0,0.0361,medium,production,2026-03-08T00:58:27.530280
svc_006,Notification Service,Order Service,Notification Service,406.03,4212,48.47,354.0,0.0348,medium,production,2026-03-08T01:15:27.530280
svc_006,Notification Service,Order Service,Notification Service,459.65,2384,59.46,1466.0,0.0229,medium,production,2026-03-08T01:18:27.530280
svc_006,Notification Service,Payment Service,Notification Service,436.76,10,18.42,1512.0,0.0492,medium,production,2026-03-08T01:27:27.530280
svc_004,Order Service,API Gateway,Order Service,471.62,2784,67.0,1151.0,0.0275,critical,production,2026-03-08T02:00:27.530280
svc_012,Config Service,User Service,Config Service,265.59,7885,26.06,644.0,0.0077,high,production,2026-03-08T02:05:27.530280
svc_018,Session Service,Auth Service,Session Service,123.8,7800,17.81,1188.0,0.0077,high,production,2026-03-08T02:07:27.530280
svc_003,User Service,Auth Service,User Service,103.05,3358,84.06,976.0,0.0276,high,production,2026-03-08T02:10:27.530280
svc_012,Config Service,Auth Service,Config Service,429.17,6110,72.07,1137.0,0.0049,high,production,2026-03-08T02:25:27.530280
svc_006,Notification Service,Payment Service,Notification Service,262.32,2344,19.13,216.0,0.0427,medium,production,2026-03-08T02:25:27.530280
svc_003,User Service,Auth Service,User Service,181.12,5022,57.11,1421.0,0.0384,high,production,2026-03-08T02:48:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,294.17,1635,43.89,1778.0,0.0242,medium,production,2026-03-08T03:20:27.530280
svc_016,Billing Service,Payment Service,Billing Service,326.66,5183,84.28,623.0,0.0399,high,production,2026-03-08T03:29:27.530280
svc_011,Logging Service,API Gateway,Logging Service,360.57,5116,31.01,471.0,0.007,medium,production,2026-03-08T03:29:27.530280
